Date,Open,High,Low,Close,Volume,Turnover,P/E,P/B,Div Yield
2001-08-10,,,,876.42,,,,,
2001-08-13,,,,872.69,,,,,
2001-08-14,,,,882.25,,,,,
2001-08-16,,,,866.74,,,,,
2001-08-17,,,,881.53,,,,,
2001-08-20,,,,872.57,,,,,
2001-08-21,,,,877.18,,,,,
2001-08-23,,,,904.88,,,,,
2001-08-24,,,,919.94,,,,,
2001-08-27,,,,920.13,,,,,
2001-08-28,,,,933.75,,,,,
2001-08-29,,,,934.8,,,,,
2001-08-30,,,,933.57,,,,,
2001-08-31,,,,922.95,,,,,
2001-09-03,,,,927.84,,,,,
2001-09-04,,,,921.1,,,,,
2001-09-05,,,,966.9,,,,,
2001-09-06,,,,981.65,,,,,
2001-09-07,,,,992.87,,,,,
2001-09-10,,,,989,,,,,
2001-09-11,,,,979.26,,,,,
2001-09-12,,,,968.85,,,,,
2001-09-13,,,,939.14,,,,,
2001-09-14,,,,898.5,,,,,
2001-09-17,,,,871.29,,,,,
2001-09-18,,,,906.41,,,,,
2001-09-19,,,,934.43,,,,,
2001-09-20,,,,922.47,,,,,
2001-09-21,,,,904.07,,,,,
2001-09-24,,,,890.38,,,,,
2001-09-25,,,,883.54,,,,,
2001-09-26,,,,890.87,,,,,
2001-09-27,,,,897.48,,,,,
2001-09-28,,,,907.57,,,,,
2001-10-01,,,,904.27,,,,,
2001-10-03,,,,896.07,,,,,
2001-10-04,,,,906.91,,,,,
2001-10-05,,,,920.23,,,,,
2001-10-08,,,,906.29,,,,,
2001-10-09,,,,914.49,,,,,
2001-10-10,,,,921.72,,,,,
2001-10-11,,,,911.03,,,,,
2001-10-12,,,,916.91,,,,,
2001-10-15,,,,929.94,,,,,
2001-10-16,,,,927.92,,,,,
2001-10-17,,,,952.51,,,,,
2001-10-18,,,,947.99,,,,,
2001-10-19,,,,968.08,,,,,
2001-10-22,,,,945.13,,,,,
2001-10-23,,,,960.04,,,,,
2001-10-24,,,,985.26,,,,,
2001-10-25,,,,996.09,,,,,
2001-10-29,,,,975.28,,,,,
2001-10-30,,,,970.74,,,,,
2001-10-31,,,,971.89,,,,,
2001-11-01,,,,997.33,,,,,
2001-11-02,,,,984.92,,,,,
2001-11-05,,,,980.01,,,,,
2001-11-06,,,,993.38,,,,,
2001-11-07,,,,985.44,,,,,
2001-11-08,,,,1001.85,,,,,
2001-11-09,,,,999.72,,,,,
2001-11-12,,,,994.4,,,,,
2001-11-13,,,,987.86,,,,,
2001-11-14,,,,994.24,,,,,
2001-11-15,,,,1007.74,,,,,
2001-11-19,,,,982.56,,,,,
2001-11-20,,,,956.11,,,,,
2001-11-21,,,,963.26,,,,,
2001-11-22,,,,978.43,,,,,
2001-11-23,,,,974.31,,,,,
2001-11-26,,,,978.74,,,,,
2001-11-27,,,,995.02,,,,,
2001-11-28,,,,1001.86,,,,,
2001-11-29,,,,1000.14,,,,,
2001-12-03,,,,1002.54,,,,,
2001-12-04,,,,1000.62,,,,,
2001-12-05,,,,1014.08,,,,,
2001-12-06,,,,1006.87,,,,,
2001-12-07,,,,1006.88,,,,,
2001-12-10,,,,1014.86,,,,,
2001-12-11,,,,1015.23,,,,,
2001-12-12,,,,1015.9,,,,,
2001-12-13,,,,1021.42,,,,,
2001-12-14,,,,1016.91,,,,,
2001-12-18,,,,1011.93,,,,,
2001-12-19,,,,992.04,,,,,
2001-12-20,,,,985.93,,,,,
2001-12-21,,,,981.3,,,,,
2001-12-24,,,,978.58,,,,,
2001-12-26,,,,970.65,,,,,
2001-12-27,,,,956.09,,,,,
2001-12-28,,,,962.16,,,,,
2001-12-31,,,,973.72,,,,,
2002-01-01,,,,979.19,,,,,
2002-01-02,,,,990.8,,,,,
2002-01-03,,,,991.38,,,,,
2002-01-04,,,,989.62,,,,,
2002-01-07,,,,1000.64,,,,,
2002-01-08,,,,1006.6,,,,,
2002-01-09,,,,1006.8,,,,,
2002-01-10,,,,1010.64,,,,,
2002-01-11,,,,1016.19,,,,,
2002-01-14,,,,1031.08,,,,,
2002-01-15,,,,1033.96,,,,,
2002-01-16,,,,1021.68,,,,,
2002-01-17,,,,1019.21,,,,,
2002-01-18,,,,1026.2,,,,,
2002-01-21,,,,1033.9,,,,,
2002-01-22,,,,1028.68,,,,,
2002-01-23,,,,1035.89,,,,,
2002-01-24,,,,1028.64,,,,,
2002-01-25,,,,1021.3,,,,,
2002-01-28,,,,1012.59,,,,,
2002-01-29,,,,1014.31,,,,,
2002-01-30,,,,1012.67,,,,,
2002-01-31,,,,998.36,,,,,
2002-02-01,,,,1001.11,,,,,
2002-02-04,,,,995.01,,,,,
2002-02-05,,,,992.9,,,,,
2002-02-06,,,,1003.07,,,,,
2002-02-07,,,,992.16,,,,,
2002-02-08,,,,1012.97,,,,,
2002-02-11,,,,1010.95,,,,,
2002-02-12,,,,1017.04,,,,,
2002-02-13,,,,1022.71,,,,,
2002-02-14,,,,1019.19,,,,,
2002-02-15,,,,1015.89,,,,,
2002-02-18,,,,1051.3,,,,,
2002-02-19,,,,1039.29,,,,,
2002-02-20,,,,1036.57,,,,,
2002-02-21,,,,1044.75,,,,,
2002-02-22,,,,1065.65,,,,,
2002-02-25,,,,1087.59,,,,,
2002-02-26,,,,1104.69,,,,,
2002-02-27,,,,1086.41,,,,,
2002-02-28,,,,1056.8,,,,,
2002-03-01,,,,1070.87,,,,,
2002-03-04,,,,1077.34,,,,,
2002-03-05,,,,1070.23,,,,,
2002-03-06,,,,1068.43,,,,,
2002-03-07,,,,1082.23,,,,,
2002-03-08,,,,1080.9,,,,,
2002-03-11,,,,1077.58,,,,,
2002-03-12,,,,1070.41,,,,,
2002-03-13,,,,1088.79,,,,,
2002-03-14,,,,1096.1,,,,,
2002-03-15,,,,1096.94,,,,,
2002-03-18,,,,1091.7,,,,,
2002-03-19,,,,1093.22,,,,,
2002-03-20,,,,1092.83,,,,,
2002-03-21,,,,1090.9,,,,,
2002-03-22,,,,1093.65,,,,,
2002-03-26,,,,1088.81,,,,,
2002-03-27,,,,1095.53,,,,,
2002-03-28,,,,1102.15,,,,,
2002-04-01,,,,1115.32,,,,,
2002-04-02,,,,1125.63,,,,,
2002-04-03,,,,1138.3,,,,,
2002-04-04,,,,1126.8,,,,,
2002-04-05,,,,1128.84,,,,,
